char_count,plagiarism_score,num_shares,date_published,word_count,num_comments,readability_score,sentiment_score,clickbait_score,trust_score
1.6122584847233667,-0.38952136715986097,0.828204132694767,-1.0930186529082813,-0.4487838607331723,-1.2981616204787259,-0.3361176867358466,1.5647740176824363,0.9013725584211367,-0.5114720013729261
0.8464634710143082,1.0381869090180236,0.6252326584091953,0.951748400854233,-1.5526658030787324,-0.9145417373344134,0.8763550142770945,1.0784021759469762,0.1037284183847341,0.5452883320422107
0.32528474297155197,-1.224356081371725,-0.8173046204406383,-1.617566970738095,-1.6980431124501343,-0.499817539340562,1.7206567809641886,0.17514018415255003,-1.2141184216754095,0.34075407396186164
-1.662678951734443,-1.0641942959362665,0.6426362042415324,-1.6709931882948352,-1.0795735420734924,-1.3914745650273423,0.8811993686761194,1.165254290542594,0.5198905784037268,0.9884458912163004
0.9272416101242625,0.2270671372848008,0.5981138801644288,0.934749149813452,1.593890537044661,-0.33738389512630357,-0.5907923179988388,-1.5097908390024373,1.2481743584369638,1.090713020256475
0.24541935119617336,1.3495744146071338,0.8291826453118463,-1.6637077949916435,-1.6610827795590999,1.145255112701715,-1.1672704914827314,0.40095568210115656,0.1037284183847341,-1.5682323347880631
-0.28397410285776464,1.6372469777176033,-0.7070122697441396,0.5461948403098863,-0.2590541518925291,-0.9076296673678491,-0.2966708009152201,1.7384782468736724,-1.0407175216674958,1.6702267514841307
1.6314261787494577,-1.4364157844053682,0.649485792561087,1.641432300223062,0.08837297728319402,0.47478432594498865,1.3282640746432195,1.4779219030868183,-0.277753561632676,1.43160345039039
1.2718037289266102,-1.727525295701148,0.9716261248552331,-1.226584196800132,1.1306543648103635,-0.8696132825517461,0.35247268855403757,0.8525866779983695,-1.4221995016849058,1.5338705794305647
1.5981109010374426,-1.6543182993540393,1.1901839072557094,0.9930322962389868,-1.6980431124501343,0.015131673168470094,-0.4073989014643472,-0.17226827422992158,-0.6592355416500859,1.295247278336824
-0.5897444599406426,-0.9473380576357173,-0.5393371434317819,-0.07063512602702417,-0.07425248743735724,-0.28208733539379005,-0.9887214293472643,1.0784021759469762,-0.41647428163900685,0.2043979019082956
0.9537112828269594,-1.6237294605047778,1.0805206003844758,-1.3868628494703528,1.6678112028267298,0.04623598801800895,-1.127823605662105,0.43569652793940367,-0.9366769816627476,-1.2614309476675396
0.9897648025427017,1.116893022461629,1.364219365579082,1.053743907098919,-1.601946246933445,0.37110327644652585,1.39608503622956,-0.18963869714904516,1.733696878459122,0.2384869449216871
-0.4359465340646279,1.3578230902518786,-1.3029264535453742,0.6141918444730103,1.4140169169749603,1.5599793106955664,-0.8932184426236419,1.1131430217852232,1.4215752584448775,-1.1932528616407565
-0.5719458869164155,1.1983486944534822,-1.4516603713414131,-0.7068928078391129,-1.0475412535679292,-1.6230289089072427,-0.7714175320196023,-1.1623823806199658,0.9707329184243022,-1.4318761627344971
-1.3664924416646103,-0.3740551003259649,1.1935388076571238,-0.49075947317775453,0.1549015764870559,-0.904173632384567,1.0154571905919358,1.651626132278054,-0.8673166216595822,-0.034225399185445
0.19750011613094623,1.173602667519248,-1.4358643819514203,0.6894742419393262,-0.5596648594062754,1.0312059582534059,1.370479162977574,0.4530669508585273,-0.2083932016295105,1.1929801492966494
0.5461695979388848,-0.09634968695289542,-1.6184268787950544,0.49276862275314604,1.0641257656065017,-0.6726192885046667,1.128953493654791,-0.3112316575829102,-1.1447580616722441,0.4430212030020362
-0.2675446508354011,-0.03689048334702767,0.8088435616282714,1.4252989655617037,-0.9834766765568029,1.3837215265481795,0.1739236264185703,-0.48493588677414606,-1.387519321683323,-1.295519990680931
-1.5741424602805947,-1.0683186337586388,-0.5146646467297135,0.20863828392866365,0.6575621038051235,-1.267057305629187,1.046599468871378,-0.8323443451566176,-0.6592355416500859,-1.4318761627344971
0.49870673654094544,0.5518587407966211,-1.5747432798183043,-0.05606433942064045,-1.3309038057325262,-0.44106494462476636,1.3940088843442637,-1.5445316848406845,-1.4568796816864884,1.0225349342296919
